,event,TrackID,bef/aft,N,Max_1,Min_1,deviation_1,Max_0,Min_0,deviation_0,Class
799,1854,2,0,8,1.1882296357312214,0.80705741952450338,1.004928523452042,0.01366234821279258,0.0021703888667290987,0.0086467035338107009,1.0
800,1854,1,1,9,1.342258691119055,0.60851104557072311,0.97381987341796439,0.031033328929255241,0.0002620988486857212,0.019220636244202876,1.0
801,1854,2,1,8,1.2842744437334488,0.92272673630111302,1.0701356672423075,0.021159505006511481,0.0024680726729572333,0.012378674787672857,1.0
802,565,1,0,9,1.1004969629424235,0.42749257917330774,0.92506256651574681,0.043960147064080898,0.0041935625122356129,0.022857772187167981,1.0
803,565,2,0,8,1.0974493619493599,0.88097837686640224,0.99718381251739208,0.012910861352444819,0.0037049306327759379,0.0075347682454812853,1.0
804,565,1,1,8,1.1029604532414059,0.77520652847972749,0.95156481615099342,0.013975923631391385,0.0042165533584970216,0.0098054800126368864,1.0
805,565,2,1,8,1.1064696190808296,0.92896085424668262,1.0069832967753398,0.011111382477930143,0.0036843721264601947,0.0073418504940023655,1.0
806,1675,1,0,9,1.0651455684261153,0.23847958716405579,0.90802634941926663,0.023349800905136164,0.0030323484435611503,0.013352151586238934,1.0
807,1675,2,0,9,1.243471913092272,0.25613153312316517,0.9332679091068381,0.044153049182035872,0.00013655454375191643,0.015738745744672863,1.0
808,1675,1,1,8,1.0403018582166432,0.97059162658364295,0.99964333329695765,0.0066779455791026732,0.0038236838170524479,0.0051811481176874154,1.0
809,1675,2,1,8,1.2101980741617375,0.79276175446275643,1.0064995622839512,0.022825710652495113,0.0097853768583437209,0.01644006180615672,1.0
810,1349,1,0,10,1.109669867188523,0.17343482616154893,0.8556156493150523,0.044758991520201956,0.0051218029210254772,0.022668256204747633,1.0
811,1349,2,0,8,1.1262781567697862,0.84402859051869983,1.0048648246859795,0.022117577707226069,0.013398064697789258,0.017515807570208049,1.0
812,1349,1,1,9,1.2249733244894525,0.56458497177643852,0.93123155660106027,0.056167291875175912,0.0044370574794192971,0.028350823984773725,1.0
813,1349,2,1,8,1.1113649312011582,0.89064064990504366,1.0086180467916783,0.022849295622638738,0.013277958201511175,0.017690614786354704,1.0
814,839,1,0,9,1.6557334016473817,0.80235812566195741,1.0520353785527858,0.037230168317346157,0.0029601067218381627,0.018153811731515597,1.0
815,839,2,0,8,1.6998528347963446,0.19982840056842852,0.94198430355288865,0.093330937898071731,0.040771983995981149,0.061675056689121946,1.0
816,839,1,1,9,1.1098521881060543,0.012108126782461651,0.86990434357155733,0.028897034278828504,0.0087434806486837921,0.018475030566539881,1.0
817,839,2,1,9,2.221619524415468,0.26368375004224331,1.0187003950674283,0.16688261444686064,0.0013789617273241572,0.062214503209535664,1.0
818,1352,1,0,9,1.0666791958382296,0.21807363943904101,0.91492989332677288,0.026827208311262452,0.0064700286077602615,0.01451579055722412,1.0
819,1352,2,0,9,1.2843944480677858,0.41106006288656016,0.93538205221120785,0.029104257142041748,4.7063912456457579e-05,0.0095432685400013428,1.0
820,1352,1,1,9,1.0509931917481385,0.2452084608476062,0.90234340075682895,0.015968853377106018,0.0012905973129529796,0.0077643874460686753,1.0
821,1352,2,1,8,1.0470843914020507,0.87314408354708273,0.97514600614507407,0.013898383786091262,0.0053945742881337799,0.0099775834466574662,1.0
822,842,1,0,9,1.0937766944636129,0.041903434077573014,0.90600686667615149,0.014547902600719906,0.0017511706840933061,0.0085445326855177941,1.0
823,842,2,0,8,1.1060797932332995,0.97309837376921271,1.0203744428738246,0.0089512613621494097,0.0013599276958826904,0.0046306645669699281,1.0
824,842,1,1,9,1.1451289000399263,0.25908933018354618,0.91238415600186407,0.028000531290491459,0.0047937694218738881,0.010600433266820284,1.0
825,842,2,1,8,1.0233583108026436,0.97274494470982542,0.99962929684599278,0.0063314831738865429,0.0033123116592893298,0.0044513282090980974,1.0
826,331,1,0,9,1.2395989707825916,0.55197587069141385,0.96563028642522519,0.037995915204178332,0.00043433495372607878,0.018687935422109891,1.0
827,331,2,0,8,1.2622119234218196,0.73933576479570284,0.9978238957005704,0.02082132327890035,0.0073207688170806376,0.012577218398635421,1.0
828,331,1,1,9,1.0582681117365653,0.043247983128117687,0.8984811954969677,0.007537886884600109,3.9229943204044382e-05,0.0032348676367434321,1.0
829,331,2,1,8,1.2297207645579369,0.90720175577265161,1.0213713485360651,0.02095095466385799,0.0050330749534372443,0.012162946237964056,1.0
830,2142,1,0,12,1.2565392734388208,0.78197696518275195,1.0051512413656092,0.014557680883340453,0.00020439588205937997,0.0074442382737420565,1.0
831,2142,2,0,8,1.1694895978890973,0.46116671817700156,0.89242610250986443,0.053798089590765819,0.0075462205277266325,0.025247962773283183,1.0
832,2142,1,1,9,1.0469686383062071,0.40678394605486656,0.89874735505773051,0.016986661764516311,0.0046382046137124489,0.01008994877212136,1.0
833,2142,2,1,8,1.0937342873673246,0.92527314880570843,1.0036570824148721,0.016041573912359997,0.0082566563308317797,0.012217628185527889,1.0
834,845,1,0,8,1.0955525521210849,0.92328848230780702,1.0045098586597114,0.017446385449153862,0.0054237310689785045,0.011474785128954671,1.0
835,845,2,0,8,1.4595434758019881,0.6165922869816588,1.0360992422229569,0.064400433387938494,0.0024095848945739906,0.034665716670596522,1.0
836,845,1,1,10,1.2582666636674744,0.64410909814894313,0.95339675008105151,0.092706728267042404,0.0042341221160348864,0.060638391640394994,1.0
837,845,2,1,8,1.3705863829933804,0.2059765392224725,0.86720816360669639,0.12987473589559534,0.010383415024983689,0.059828035850018932,1.0
838,1359,1,0,10,1.0890393387819068,0.21575173924046712,0.84546713002939311,0.021907115744683153,0.0029537306006284969,0.011948558267251965,1.0
839,1359,2,0,9,1.4070037978918462,0.16304272369483505,0.8174226757501778,0.15495466440447658,0.021704639520003094,0.080376943237269821,1.0
840,1359,1,1,10,1.3508053883660662,0.23173481255544157,0.89363143658653443,0.035397706556194064,0.005168194812233011,0.016688710932987183,1.0
841,1359,2,1,10,1.4258343367683612,0.40660002854529498,0.81201897598994821,0.19561033309640274,0.0014854137411320079,0.097999702661664551,1.0
842,1360,1,0,9,1.0439856616888132,0.031285254807587294,0.89747299214527254,0.0075473698098409746,0.0017336426693053963,0.0047343734967886025,1.0
843,1360,2,0,8,1.3268585081520134,0.77970160594025817,1.0298264157624111,0.047296951819942645,0.010384774297564167,0.029217530581523689,1.0
844,1360,1,1,10,1.7249565853947468,0.65733396027141444,1.0200963308793374,0.063330703383175438,0.00023593326855985211,0.026657073238534428,1.0
845,1360,2,1,8,1.0256400564606556,0.94312407959388833,0.99419472770692074,0.0083521492552948717,0.00054337488252348409,0.0042793094176613606,1.0
846,1848,1,0,12,1.5892860962917701,0.7153002903095127,1.0947416339131755,0.17451879531246023,0.0011194730815790345,0.021982117610897495,0.9166666666666666
847,1848,2,0,9,1.8977964982718496,0.74821739888287531,1.043537447326202,0.029978634860064038,0.00013508648083323041,0.015171473988262352,1.0
848,1848,1,1,10,1.7755180012511675,0.507754294566097,1.011105256493632,0.054940071428610793,0.019556760595684515,0.030411644701505848,0.9
849,1848,2,1,8,1.2684981357885547,0.8210674745910238,1.0251973351586345,0.02941371954023847,0.00067555082124953758,0.018055532291248025,1.0
850,341,1,0,9,2.4557588859661328,0.55359178942652132,1.2115778721922466,0.11986019659115918,0.0039261623152182304,0.068863497646877755,1.0
851,341,2,0,8,1.1356549988035449,0.88406098506732045,1.0068257389603867,0.010891492520667456,0.0032646259380495479,0.006182176907728089,1.0
852,341,1,1,9,2.4231072302362717,0.34685001752828715,1.1596606802162017,0.17947472543681642,0.0062765865741725158,0.091456456364324659,1.0
853,341,2,1,8,1.0676089179185655,0.92765968476861016,1.0004086992850096,0.0079998124655105696,0.0040392942592105685,0.0058691414156185565,1.0
854,2390,1,0,9,1.3614487623274445,0.24072084235368876,0.9416503838178808,0.18435040427604132,0.040151093903247947,0.093853188372109944,1.0
855,2390,2,0,8,1.2135372175325581,0.9083691715120924,1.0186406606996226,0.018593301753408231,0.003328184475997864,0.010875039444495712,1.0
856,2390,1,1,8,1.1497139608563769,0.83593219853172307,1.0005776364976904,0.013721377208223945,0.0068057106694749472,0.010471045386559373,1.0
857,2390,2,1,8,3.4355479007354641,0.27416057505494001,1.0929491787103969,0.22590363236317149,0.0083182723266511591,0.085257744342814731,1.0
858,2105,1,0,8,1.0428518595011171,0.94620513245494453,0.98967636956247973,0.023891016743060045,0.00060294435279516743,0.0065335288026905124,1.0
859,2105,2,0,8,1.2370619835157926,0.80010542174790833,1.0226801464326702,0.047709907519863565,0.024298507961953264,0.035346417114253376,1.0
860,2105,1,1,9,1.4988163794181977,0.68605188528723671,0.99321125257856424,0.077879343348518842,0.0021352841545455026,0.034277759915113691,1.0
861,2105,2,1,9,1.3996285997704487,0.6286129547035828,0.97946341140543325,0.036717141426759414,0.0031103851773324892,0.014819244870045847,1.0
862,856,1,0,8,1.0854250043629252,0.94629139437684806,1.0037252395830323,0.0094105664650447896,0.0043704835044964807,0.0069699635850980317,1.0
863,856,2,0,8,1.2164723869737963,0.80374050337715786,1.0057974498155531,0.0098188200328891972,0.0043879655461825373,0.0076893298162220847,1.0
864,856,1,1,9,1.0675533763890146,0.041502058981871537,0.88642568378012909,0.01171392796628129,0.0010632987954961592,0.0066411455449645928,1.0
865,856,2,1,8,1.0955557461421825,0.92067702460938872,1.0028086284103315,0.011334965091820581,0.0027514160681538224,0.0075607244585090289,1.0
866,1369,1,0,9,1.073738763081491,0.094563338221312063,0.89763130376410927,0.0098063515878302199,0.0012193210224396567,0.0060508419016073577,1.0
867,1369,2,0,9,1.2306384987070313,0.50863730390049822,0.94769001041370871,0.042238864323221326,0.0096819626038864015,0.020289991218955059,1.0
868,1369,1,1,10,1.1120354980214509,0.11511224562084842,0.85182579303473904,0.038229418028475792,0.00098444093471700134,0.021985542272572881,1.0
869,1369,2,1,8,1.1273462777821752,0.8864136900362507,1.0073869491874463,0.0085776451119447261,0.0019507653502416344,0.0051699517287419703,1.0
870,2455,1,0,10,1.1010239724956297,0.17382200555237232,0.85357450000664359,0.029963419492991195,0.0040916114771397116,0.01271574977620186,1.0
871,2455,2,0,8,1.0588620169194549,0.9149022711265804,0.99542677616138331,0.0065585272120292082,0.0023071875465964786,0.0046240989189284456,1.0
872,2455,1,1,12,8.4663608583158094,0.023157224630131631,2.1594175796848414,0.72650204625278592,0.00069235025057126122,0.20257653479748775,0.6666666666666666
873,2455,2,1,7,3.274086603330344,0.59207059806690165,1.5239876340482881,0.15221410197420604,0.039227845430837904,0.090645346080603914,0.7142857142857143
874,1375,1,0,10,1.3910459146682688,0.33034484691890098,0.94542521614672559,0.032446982868267242,0.01433527174580379,0.024252353580313364,1.0
875,1375,2,0,9,1.7563341099732623,0.72828515629005885,1.1785689126230383,0.075094721323215263,0.00072135835080835292,0.031290673804735575,1.0
876,1375,1,1,8,1.4070443327828979,0.63021463309366976,1.0343495345598455,0.049219707311075306,0.0046357634680176726,0.029519626933242744,1.0
877,1375,2,1,8,1.0430333668524849,0.94446845422111037,0.99839198916410066,0.0076039323525381453,0.0050075070768459407,0.0064393892128687333,1.0
878,1377,1,0,9,1.5727047767480287,0.22073671612647155,0.87144820957040714,0.045198860348671863,0.00017314582966748704,0.019868651919628191,1.0
879,1377,2,0,8,1.0483120365912313,0.98645871257790063,1.012490633380956,0.0044418256615854079,0.0017061198560546775,0.0029348760636270579,1.0
880,1377,1,1,10,1.0654637537279339,0.18432629056459909,0.86142569500463961,0.027244897399858026,0.00032442698792722879,0.013604577266413898,1.0
881,1377,2,1,8,1.0606356189871518,0.95301342216863083,1.0009821168106785,0.0049448531916163607,0.00071037607941040748,0.0029062168131863009,1.0
882,1851,1,0,10,3.4518280974723461,0.33139457573726383,1.360347067612252,0.034540063609150365,0.0019844348596023687,0.018315041285358567,1.0
883,1851,2,0,9,1.2049049323209244,0.50182160780509388,0.9255413243596049,0.037496239244022178,0.015032669898867201,0.022821980424437963,1.0
884,1851,1,1,10,1.3235599836524448,0.44534213916928028,0.89830676781038254,0.038722544256811042,0.0071356385556706758,0.021994135889513815,1.0
885,1851,2,1,8,1.2347458983002921,0.69934786275606864,0.93678711666927583,0.032395976996643816,0.0050320240847948616,0.020545929348994012,1.0
886,1380,1,0,8,1.1399302300742475,0.86675960158045129,1.0116492582628167,0.024027807215871444,0.012126769684222174,0.017506413969878509,1.0
887,1380,2,0,8,1.0561880475323191,0.92808471913314539,0.9993786667503517,0.0086382526218655997,0.0032329231068354836,0.0058995555187185411,1.0
888,1380,1,1,8,1.6518479858734025,0.0052763285500546315,0.98915397412313366,0.064356610143531584,0.0044144936445913996,0.031157714394298628,1.0
889,1380,2,1,8,1.0843992501289241,0.017747450083248417,0.75205247226967775,0.052441627264778468,0.0056417160671167199,0.024078683143153298,1.0
890,1381,1,0,9,1.0501971262891632,0.11774053020916282,0.90435076482390242,0.012852131718001952,0.0016926137304861255,0.0046906710108369463,1.0
891,1381,2,0,8,1.8890604385407019,0.037108597414691587,0.98538746277872968,0.06653575824363539,0.012126289288502227,0.03390128538341497,1.0
892,1381,1,1,8,1.1624777426970161,0.92404360995022261,1.0202479041134009,0.022947190110799043,0.0091615333579851133,0.014927938855738506,1.0
893,1381,2,1,8,1.0282157160318504,0.96237651779465327,1.0000655126762754,0.004603131283936468,0.0024042430464308873,0.0034851220537668835,1.0
894,1383,1,0,9,1.0872049509124255,0.39278723470245425,0.93300045192367875,0.054528900973677463,0.0020135511655771481,0.020522562104149107,1.0
895,1383,2,0,8,1.265018956242441,0.87622710404467652,1.0255458444899304,0.04763494258590445,0.013345961916186297,0.023695610244936868,1.0
896,1383,1,1,9,1.2633928232721954,0.27244488114243326,0.96523094470142723,0.033617342676203144,0.0097370779885936343,0.020757968800788798,1.0
897,1383,2,1,9,1.122429229153312,0.23349100731125128,0.92150178609511946,0.022629502149929981,0.0064940926359191575,0.014737943309823257,1.0
898,1340,1,0,8,1.0906836231159411,0.94233953766643785,1.0074133991148888,0.0091338875450157481,0.0036137821017649396,0.0070077131474666661,1.0
899,1340,2,0,8,1.1793599546613347,0.91251732017268217,1.0154173171535614,0.023072121982320948,0.0067261953608506661,0.01207499979741939,1.0
900,1340,1,1,10,1.1439634937708871,0.05613369421605325,0.66047381846318065,0.055799832685711412,0.023360751241647479,0.038457185016257833,1.0
901,1340,2,1,8,1.2460649500559731,0.68121842632005225,0.96143447663967518,0.044446863695354444,0.007985071709290973,0.016833053220276249,1.0
902,1898,1,0,11,1.3589657370966217,0.0019780214592812905,0.97696882992113776,0.043055366085494963,0.00058096596320954264,0.021037166816623279,1.0
903,1898,2,0,9,1.1699034807345656,0.29320685175300626,0.94354122907230298,0.045643385751044874,0.0013780608172820341,0.024203552627784498,1.0
904,1898,1,1,9,1.29341399665529,0.28196916257795912,0.90653370050188187,0.04043032233926927,0.0012986257733533235,0.025409963318676895,1.0
905,1898,2,1,9,1.5865854033182984,0.65740040197758309,1.0707024645640086,0.19900229942492631,0.0046662811615272304,0.054281893468445412,0.8888888888888888
906,1086,1,0,10,1.355639691840486,0.36172396241625687,0.89974497560251954,0.040036598764504883,0.0098901159150628914,0.020045748246732019,1.0
907,1086,2,0,8,1.0410275340081412,0.94328707437471604,0.99909178630403095,0.0078222538702513444,0.0035722253423960959,0.0055468606288297615,1.0
908,1086,1,1,9,1.4232853557788081,0.71801801168194335,0.97996485314288273,0.047150166296996393,0.0018691320333331096,0.019522991271281053,1.0
909,1086,2,1,9,2.1174066638980023,0.91453816480278416,1.1543801348441673,0.016438876879429437,0.0045663838152568137,0.0079769304729385791,1.0
910,876,1,0,12,1.7099771058069078,0.10342754169352585,1.0014237650398112,0.1238164588162376,0.012975319522773886,0.080022385092049078,1.0
911,876,2,0,9,1.0545261708688654,0.11320525163700014,0.90614924803228702,0.013810198099099613,0.00033026494501253723,0.0047991018121207691,1.0
912,876,1,1,9,1.0306321732136676,0.087273635452209106,0.89796920160731331,0.0111082035898834,0.0011136761296477102,0.0058545949788045915,1.0
913,876,2,1,8,2.7068488842506295,0.58268556316807119,1.5127937349594864,0.11084355332605576,0.015133711681622326,0.071115615790731473,1.0
914,365,1,0,9,1.1306347437785411,0.48213646005804667,0.92722632161971119,0.041162229432383887,0.0032996638250871596,0.016321495036792009,1.0
915,365,2,0,8,1.7323900208878737,0.23874512656843008,1.0037349499632475,0.022891382264440874,0.0047187589735245838,0.012063393942136298,1.0
916,365,1,1,9,1.1760617349779692,0.35043865294032878,0.938439789962487,0.028844851492629289,0.0061161787008105831,0.014479880669273526,1.0
917,365,2,1,8,1.1775201606370846,0.91787990663230656,1.0498149606182499,0.021770721016794531,0.0038473683706552464,0.010590288715456878,1.0
918,878,1,0,9,1.3827554056972866,0.25584133074237719,0.86622996986850609,0.084429938090006651,0.0063276690697857685,0.043926907670297152,1.0
919,878,2,0,8,2.3783563550924467,0.28281550706051889,1.0710981221396121,0.041425583401305435,0.0037092196515036563,0.019789493542170696,1.0
920,878,1,1,9,1.5523971443191402,0.18143090983151428,0.92401619136891378,0.052910300404891385,0.0082926780615195095,0.030041226529592895,1.0
921,878,2,1,9,1.2866783494302685,0.56405218681611113,0.96924417510542449,0.054343981880800057,0.0015122472370140937,0.020943009806701367,1.0
922,2416,1,0,8,1.0582833799806357,0.95784002858529527,1.0032016091193612,0.0075718538417987313,0.0036459151595023553,0.0051159500472976634,1.0
923,2416,2,0,8,1.0925690546928253,0.95890858786120148,1.0208014634821898,0.0098318324634567578,0.00025732124720666879,0.0062840048325667657,1.0
924,2416,1,1,9,1.520719587591677,0.7305776453013193,1.0267584179029057,0.029476832216106086,0.0023903138385206468,0.013627534606460526,1.0
925,2416,2,1,8,1.0750138986714755,0.94513398744477883,1.0014156142578525,0.0082879411900932953,0.0033691026638927729,0.0054177473171407378,1.0
926,369,1,0,8,1.2251317040208154,0.14449828671661583,0.85027052998219199,0.084593376856779104,0.016436008463155516,0.03916181510511263,1.0
927,369,2,0,8,1.1259647346063557,0.88500846573216863,1.0059294182377851,0.014838416830980153,0.0053249047650857362,0.0099228220334498414,1.0
928,369,1,1,8,1.1943900595766885,0.7147799037347462,0.92816083074044664,0.038815447075405407,0.012613367450493129,0.023028978910979433,1.0
929,369,2,1,8,1.1407619492544132,0.9508321097555632,1.0411441204747858,0.016140783972459105,0.0053342786547531801,0.0099554203759776999,1.0
930,370,1,0,10,3.567425164941449,0.13015418821883187,1.3077979805919,0.04516648793463901,0.0026985290147402419,0.015029050465120505,1.0
931,370,2,0,9,1.2550922174900807,0.55224869627172046,0.97658171233585711,0.042430035897564999,0.0061854764475730017,0.020708036910587237,1.0
932,370,1,1,9,1.0974619617664052,0.26770784583087476,0.89169416504709575,0.084758568131022005,0.0047980952589759054,0.026209500493330769,1.0
933,370,2,1,9,1.4073104793833271,0.27231395368254646,0.96568241290443035,0.030608070667706322,0.003516363816058965,0.015322557471152362,1.0
934,883,1,0,8,1.0721315882567608,0.94435154480619499,1.0028116816283708,0.013264772559930693,0.0065737400410848523,0.008921438828966597,1.0
935,883,2,0,8,1.2083767941446515,0.85028631844469382,1.0250664556331757,0.042504877428729382,0.01672822673240873,0.029833147655381823,1.0
936,883,1,1,9,1.1894140460707778,0.31121657659687568,0.92867951462302201,0.069778136721631731,0.0012954776148544752,0.029892099403271404,1.0
937,883,2,1,8,1.1114045236955494,0.88669873303996027,1.0039360048440757,0.013971392959637341,0.0064839217256150716,0.0091067935342954848,1.0
938,2280,1,0,8,1.0719324813065751,0.89713017266355566,1.0003754071894986,0.018905387267225571,0.0057119174824799279,0.013452232025107223,1.0
939,2280,2,0,8,1.053505874259332,0.92180185227705336,0.99989099205684107,0.009758625352388417,0.0021449067945693984,0.0071085260294641763,1.0
940,2280,1,1,8,1.1999828857621797,0.92076872467632487,1.0194929035516398,0.025030608988722114,0.0065015267166229074,0.012363842635423356,1.0
941,2280,2,1,8,1.3000811080771781,0.68448676770559824,0.99793766997141164,0.012500525370355675,0.001508614927476613,0.0069253810214008598,1.0
942,885,1,0,8,5.6054225492050449,0.016325876577722807,1.9872135284215608,0.28007303824371188,0.00044765549103412014,0.12513921267221723,1.0
943,885,2,0,8,1.1449382725217554,0.75645446286227813,0.98998827041721427,0.025373959406690128,0.0001381035729829394,0.010032704925934761,1.0
944,885,1,1,11,1.9133437224285155,0.53784320850865253,1.0809937712970508,0.18040310911890589,0.020806328749319064,0.091045470623441316,1.0
945,885,2,1,8,1.1573137421268873,0.42374151860731574,0.87563789299965111,0.053600378956015937,0.010322349982568813,0.028839949411278251,1.0
946,1911,1,0,9,1.0584282268737519,0.19759009216010404,0.92037802430862259,0.015362062864218318,0.0037887691089078523,0.0098820962772396201,1.0
947,1911,2,0,8,1.0903480750220045,0.91425546485817011,1.00505525312205,0.019502409097898021,0.0094408192416504111,0.013604891098375111,1.0
948,1911,1,1,10,1.1661196547683956,0.55018198266045226,0.94192694559561363,0.034547849565415345,0.009365088527903534,0.018658030822761067,1.0
949,1911,2,1,9,1.0910817424714891,0.40418861199306277,0.92750072244870962,0.028243071681140708,0.0049346004418887035,0.017923131474563939,1.0
950,1912,1,0,10,1.1518840334915377,0.15645882576425107,0.85277718623318033,0.030393678639449948,0.0039343587704986915,0.018234082773754157,1.0
951,1912,2,0,9,1.1760740660159246,0.59180868210567361,0.94896018026333251,0.057901958005306287,0.0080305475640241666,0.032971161967396925,1.0
952,1912,1,1,9,1.4212184650834752,0.4971639255594314,0.98797155713167095,0.036944123095879966,0.0079120343524014258,0.017615296324797906,1.0
953,1912,2,1,8,1.0797305876654819,0.92162912963112864,1.0005822712824486,0.012856999260367319,0.0065323196068666489,0.0086605397060152117,1.0
954,377,1,0,9,1.2517016929073617,0.39018004117290395,0.96113010891515316,0.096732763520828574,0.0013145265788877536,0.034264636397144915,1.0
955,377,2,0,8,1.0758326371852371,0.95513973217384907,1.0040196488830662,0.010420532658655696,0.0056730614834875071,0.0080053787772073094,1.0
956,377,1,1,9,1.2475672091590218,0.47870676514887628,0.87481402818760168,0.099615942073592589,0.0073181950562554166,0.053573218682920982,1.0
957,377,2,1,8,1.0759562330087096,0.94495271211591836,1.0008677278209768,0.010432361810248758,0.0049156159719537795,0.0075169065704311575,1.0
958,1598,1,0,9,4.5986124804273043,0.16969995735354512,1.6598597957509653,0.20963034001038,0.03227644750908857,0.092831173933502972,1.0
959,1598,2,0,9,1.1263009735415039,0.019554528334394101,0.90712601637077739,0.012942550082382653,0.0038912412118244921,0.0077772673376922986,1.0
960,1598,1,1,8,1.0666578677949863,0.93705698838658413,1.0018404353694139,0.01096489469713427,0.0055063591246412025,0.0074300009849646576,1.0
961,1598,2,1,8,18.757976660415938,0.10170238772715733,4.7944469199849316,0.23795284547946083,0.0011245264383328429,0.10259821482007229,1.0
962,381,1,0,11,10.792077063400278,0.16908376246603357,2.7608090850530398,0.80397349131115403,0.0026091116998361169,0.18597859955842086,0.7272727272727273
963,381,1,1,9,1.0913781198309305,0.40845995570105054,0.92391127210232271,0.036886009648711374,0.0023740626079301053,0.022277968403401221,1.0
964,381,2,1,8,1.3679394449943876,0.20259976140158162,0.86304091113913795,0.10183714657354553,0.025874408159181371,0.059997363289148647,1.0
965,2263,1,0,9,1.1676863342189432,0.37159905155507716,0.94875698555425503,0.030096073500749665,0.00062132525441459859,0.018729005765745904,1.0
966,2263,2,0,9,1.1561790273024817,0.17105392153256949,0.88845980221710941,0.028467686024381461,0.00019330705330103393,0.017331059030693503,1.0
967,2263,1,1,11,1.5274127257482626,0.46724228211285662,1.0140865225035589,0.056714507414783594,0.009108570732666077,0.019542737964200304,1.0
968,2263,2,1,11,21.376018248402524,0.11528317373513898,4.479518709995272,0.43803880362252351,0.013425069341085227,0.17362924777757008,0.9090909090909091
969,897,1,0,9,2.0504557860271868,0.33428226241589226,0.97862014844927125,0.083313445895442456,0.030504300219461877,0.051990501348787958,1.0
970,897,2,0,8,1.1463827235931545,0.76322978811925657,0.95048121411622444,0.032202599197398735,0.00043723638481590887,0.012322007459267623,1.0
971,897,1,1,10,1.0820609052427124,0.55219505015223047,0.92555691669817663,0.024918694253618867,0.0056688889704635814,0.017490906390623728,1.0
972,897,2,1,8,1.0529013497770241,0.88622828816124544,0.97332531428881286,0.018770021381114166,0.0070468369436888223,0.012042166469200736,1.0
973,1410,1,0,8,1.0916843508826561,0.91681272239866918,1.0001010861143103,0.013878353014921907,0.0032861375748017008,0.0083351396418944717,1.0
974,1410,2,0,8,1.1152924919430549,0.23904774754668284,0.8141411235505065,0.053930392378351288,0.0014712643688412075,0.022276309007893243,1.0
975,1410,1,1,9,1.160237970563506,0.39366275159284086,0.93708399521308139,0.047728973458064088,0.0030887760687110799,0.024391960799202694,1.0
976,1410,2,1,9,1.2892900445651434,0.45449382600655064,0.88153555177318033,0.046504865332383016,0.012702037140652123,0.030408472491031277,1.0
977,901,1,0,8,1.3558296182400407,0.71841099992766944,1.0223134341933036,0.037378807275888187,0.0066627703054330592,0.025726912290924622,1.0
978,901,2,0,8,1.035870192764883,0.94865719931875891,0.9978768333956296,0.0067835605926810649,0.0032813007858991661,0.0045973880879783494,1.0
979,901,1,1,9,1.3763295518051339,0.50458878290430331,0.93764983163216753,0.074750805759292327,0.015566011893977896,0.035741122658019847,1.0
980,901,2,1,8,1.0661911464682714,0.9794121413462048,1.0166386506445559,0.007968300873787415,0.0017586125198754132,0.0045058783987995251,1.0
981,2439,1,0,9,2.0124323038940073,0.25760448961465376,0.91863871945295883,0.3015178510672889,0.022356368577012453,0.14965676607974177,1.0
982,2439,2,0,8,1.138461088040474,0.90020918064371602,1.0083108660643401,0.02516356344802223,0.012380128202078677,0.016812053002740055,1.0
983,2439,1,1,11,2.2283296195983597,0.24000932202435865,1.105612856999709,0.042743693788715315,0.0077360141487811118,0.019749109634014789,1.0
984,2439,2,1,8,2.3728605518664114,0.12817625365174029,1.0551284980615023,0.13860888035913477,0.02305929936711236,0.08666675416915734,1.0
985,2441,1,0,8,1.2235972928760723,0.83183505795804824,1.0123166119392593,0.015254712522727781,0.0046682954809682715,0.010713684418966571,1.0
986,2441,2,0,8,1.0540143460279314,0.95178236587882692,1.0013424781483036,0.006473376854710805,0.00072753989402102315,0.0039255834576241736,1.0
987,2441,1,1,9,1.1973292914782565,0.35164106141574447,0.94936397390493588,0.035221364327398863,0.003681753649762344,0.015645163346155525,1.0
988,2441,2,1,8,1.0241557379484867,0.97451187038239262,1.0007931097642486,0.0049255914353266705,0.0025245401977990189,0.0039765375916624782,1.0
989,2443,1,0,9,1.0351069383276852,0.099487390586022406,0.90343924024558886,0.0062194085195276527,0.00036814308249405459,0.0033263665935490514,1.0
990,2443,2,0,8,1.2298257134800166,0.86222298285577448,1.0157176060462165,0.020885525029807894,0.0021443958961070431,0.009205006433852669,1.0
991,2443,1,1,10,1.4012171922817143,0.4044524577946717,0.93530917766279575,0.042387470286365421,0.015928006725097497,0.033442617293238622,1.0
992,2443,2,1,8,1.0272933946433671,0.97199137627786625,1.000322956899101,0.0050379447770405039,0.00093840213513443627,0.002761372231052734,1.0
993,1934,1,0,10,1.0422312904665856,0.49821326046571218,0.88981244938593185,0.022058739643803726,0.0041211651674440408,0.012791810774558297,1.0
994,1934,2,0,8,1.7794230743244206,0.18799173535029104,1.0091244696838106,0.032152481388387388,0.010218338453052922,0.020193600412340591,1.0
995,1934,1,1,9,1.2416188372536863,0.21908276914157962,0.82316902731587405,0.060535938125349187,0.01100878808177011,0.03852471678042977,1.0
996,1934,2,1,9,1.2620407216535581,0.45037981516675291,0.89628335558860861,0.072829824173012148,0.02583099144105766,0.048752350492864312,1.0
997,1423,1,0,8,1.1061785697079167,0.96659055961457319,1.0294392426068613,0.012300702056437685,0.0050337378830371815,0.0087806190156045818,1.0
